segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
626,1,1,CADC0873,1,336,337,-1.34E-05,1.54E-10,1.24E-05,-1.012395994,-0.5672862875,2,2,2,1,3,5.03E-12,1.02E-11,466,337,4.60E-13,4.58E-13
627,1,0,CADC0873,1,356,356,5.43E-06,4.02E-10,2.00E-05,-0.9406112689,-0.2817495217,2,2,2,1,3,4.14E-12,8.19E-12,396,356,1.13E-12,1.13E-12
628,0,0,CADC0873,1,329,330,-9.11E-06,3.05E-10,1.75E-05,-1.470840582,-0.01952706553,1,1,1,96,108,3.60E-13,7.08E-13,329,330,9.27E-13,9.25E-13
629,0,1,CADC0873,1,310,311,-1.29E-05,1.04E-10,1.02E-05,-1.175302687,-0.2910185055,1,1,1,88,100,2.15E-13,4.94E-13,310,311,3.36E-13,3.35E-13
630,0,0,CADC0873,1,321,322,-4.99E-07,4.62E-10,2.15E-05,-1.399813623,0.04863061219,1,1,1,97,113,4.09E-13,6.21E-13,321,322,1.44E-12,1.43E-12
631,0,1,CADC0873,1,325,326,-5.25E-06,5.56E-10,2.36E-05,-1.498825348,0.01213343517,1,1,1,94,113,4.51E-13,6.72E-13,325,326,1.71E-12,1.71E-12
632,1,0,CADC0873,1,290,291,-1.21E-05,1.88E-10,1.37E-05,-0.755570625,-0.661673215,2,1,1,22,48,4.93E-13,9.90E-13,290,291,6.49E-13,6.47E-13
633,0,0,CADC0873,1,390,391,2.97E-06,5.91E-10,2.43E-05,-1.362310045,-0.06698203504,1,1,1,115,128,3.62E-13,6.82E-13,484,391,1.51E-12,1.51E-12
634,1,1,CADC0873,1,397,398,-2.29E-06,2.96E-10,1.72E-05,-0.9185141188,-0.731333315,3,2,2,4,8,5.68E-12,1.15E-11,541,398,7.46E-13,7.44E-13
635,1,1,CADC0873,1,295,297,4.56E-06,1.60E-10,1.27E-05,-0.7536699314,-0.8443159078,2,1,1,1,4,3.42E-12,7.04E-12,407,297,5.44E-13,5.40E-13
636,0,1,CADC0873,1,353,354,-8.33E-07,2.08E-10,1.44E-05,-1.484876604,0.02765305395,1,1,1,101,118,2.78E-13,6.06E-13,475,354,5.91E-13,5.89E-13
637,1,1,CADC0873,1,370,372,7.43E-07,2.00E-10,1.41E-05,-1.362523507,-0.09285275961,2,2,2,3,12,1.29E-12,2.65E-12,468,372,5.41E-13,5.38E-13
638,1,0,CADC0873,1,270,271,-9.80E-06,5.31E-11,7.29E-06,-1.362412271,-0.2765959961,1,1,1,2,2,2.31E-12,4.79E-12,362,271,1.97E-13,1.96E-13
639,1,1,CADC0873,1,354,355,-3.18E-06,2.20E-10,1.48E-05,1.127038467,-0.7270048812,3,2,1,3,3,2.11E-11,6.16E-11,416,355,6.23E-13,6.21E-13
640,0,1,CADC0873,1,390,391,-3.41E-06,8.06E-10,2.84E-05,-1.481555649,0.03789690702,1,1,1,118,134,4.28E-13,6.69E-13,542,391,2.07E-12,2.06E-12
641,1,1,CADC0873,1,328,329,-2.53E-05,1.29E-10,1.14E-05,4.857953184,-1.22945712,2,2,3,2,2,5.14E-11,1.51E-10,458,329,3.93E-13,3.92E-13
642,1,1,CADC0873,1,572,573,2.45E-06,7.84E-10,2.80E-05,-1.24361338,0.07231004803,2,2,2,2,2,2.00E-11,5.58E-11,782,573,1.37E-12,1.37E-12
643,0,1,CADC0873,1,386,388,-9.36E-06,3.91E-10,1.98E-05,-1.224657122,-0.1848104612,1,1,1,124,134,3.28E-13,7.69E-13,540,388,1.01E-12,1.01E-12
644,0,1,CADC0873,1,473,474,3.98E-06,2.04E-10,1.43E-05,-1.122466445,-0.1215493522,1,1,1,144,155,2.60E-13,6.70E-13,655,474,4.31E-13,4.30E-13
645,1,1,CADC0873,1,334,335,-8.54E-06,1.17E-10,1.08E-05,-0.2902265995,-1.00074131,2,2,2,2,4,2.48E-12,5.24E-12,450,335,3.49E-13,3.48E-13
646,1,1,CADC0873,1,350,351,-6.35E-06,2.46E-10,1.57E-05,-1.330005678,-0.03415073838,2,2,2,1,4,2.20E-12,4.60E-12,482,351,7.03E-13,7.01E-13
647,0,0,CADC0873,1,413,413,2.08E-06,5.09E-10,2.26E-05,-1.469208676,0.01705515636,1,1,1,116,139,3.31E-13,5.97E-13,439,413,1.23E-12,1.23E-12
648,1,1,CADC0873,1,285,286,-2.21E-05,9.70E-11,9.85E-06,31.20184235,4.374560239,1,1,1,2,3,3.59E-11,7.13E-11,285,286,3.41E-13,3.39E-13
649,0,1,CADC0873,1,385,386,8.87E-06,2.57E-10,1.60E-05,-1.358049082,-0.04361977417,1,1,1,106,120,2.65E-13,5.46E-13,385,386,6.68E-13,6.66E-13
650,1,1,CADC0873,1,348,349,-3.35E-06,1.27E-10,1.12E-05,-0.5678205357,-0.6968804892,2,2,2,1,3,4.56E-12,9.32E-12,348,349,3.64E-13,3.63E-13
651,0,1,CADC0873,1,369,370,-6.12E-06,1.50E-10,1.22E-05,-1.390819526,-0.141107009,1,1,1,96,114,2.68E-13,6.20E-13,383,370,4.07E-13,4.06E-13
652,0,1,CADC0873,1,477,478,3.07E-07,2.81E-10,1.68E-05,-1.456925516,-0.03474877584,1,1,1,146,165,2.84E-13,7.27E-13,653,478,5.88E-13,5.87E-13
653,1,1,CADC0873,1,387,388,-3.08E-06,3.24E-10,1.80E-05,-1.140188379,0.1123737015,2,2,2,1,2,4.57E-12,9.26E-12,509,388,8.37E-13,8.35E-13
654,0,1,CADC0873,1,396,397,1.21E-05,4.86E-10,2.21E-05,-0.8049530159,-0.7224391591,1,1,1,127,132,2.46E-13,5.39E-13,552,397,1.23E-12,1.22E-12
655,1,0,CADC0873,1,358,360,-6.69E-06,3.32E-10,1.82E-05,-1.483436648,-0.3566094041,1,2,2,2,3,1.06E-11,2.66E-11,490,360,9.28E-13,9.23E-13
656,0,1,CADC0873,1,322,323,-3.05E-05,1.42E-11,3.77E-06,-1.23405839,-0.2300564479,2,1,1,104,108,1.96E-13,5.53E-13,446,323,4.42E-14,4.40E-14
657,1,1,CADC0873,1,446,448,-1.57E-07,6.89E-10,2.62E-05,-1.42004479,0.04763711079,2,2,2,2,3,2.96E-11,8.43E-11,614,448,1.54E-12,1.54E-12
658,0,1,CADC0873,1,434,435,-4.04E-06,4.76E-10,2.18E-05,-1.421526089,0.1172091442,1,1,1,133,149,3.40E-13,7.14E-13,598,435,1.10E-12,1.10E-12
659,0,1,CADC0873,1,442,443,-4.10E-06,1.84E-10,1.36E-05,-1.292023142,-0.1806535233,1,1,1,135,149,2.51E-13,6.56E-13,582,443,4.17E-13,4.16E-13
660,0,1,CADC0873,1,362,363,8.82E-06,1.28E-10,1.13E-05,-1.359481142,-0.08793530349,1,1,1,109,118,2.14E-13,5.36E-13,456,363,3.53E-13,3.52E-13
661,0,1,CADC0873,1,390,391,-1.49E-06,2.24E-10,1.50E-05,-1.081238137,-0.510679605,1,1,1,130,137,2.28E-13,5.80E-13,534,391,5.75E-13,5.74E-13
662,1,1,CADC0873,1,671,673,2.63E-06,4.60E-10,2.14E-05,-1.269065482,-0.1880213089,3,2,1,2,3,5.39E-12,1.49E-11,921,673,6.86E-13,6.84E-13
663,0,1,CADC0884,5,100,21,0.116892781,0.009241068343,0.09613047562,-1.323043191,0.314442469,1,1,1,2,2,0.0009549926732,0.0001805950221,500,105,9.24E-05,0.0004400508735
664,0,1,CADC0884,5,80,17,0.07038959,0.003073458096,0.05543877791,-1.496333683,0.1070411333,1,1,1,1,0,0.0004504217926,7.82E-05,400,85,3.84E-05,0.0001807916527
665,0,1,CADC0884,5,95,20,0.1319119925,0.01140238069,0.1067819305,-1.499344081,0.08780510098,1,1,1,1,3,0.001285240014,0.000381276358,475,100,0.0001200250599,0.0005701190346
666,0,1,CADC0884,5,80,17,0.09849287235,0.006659555177,0.08160609767,-1.463402849,0.2309265874,1,1,1,1,2,0.001004950835,0.0001594181953,400,85,8.32E-05,0.0003917385398
667,0,1,CADC0884,5,90,19,0.1790542316,0.02157188096,0.1468736905,-1.451805969,0.2283497596,1,1,1,1,3,0.002626148134,0.0004843730677,450,95,0.0002396875663,0.001135362156
668,0,1,CADC0884,5,90,19,0.1148118589,0.01156831498,0.1075561016,-1.37401959,0.4093582205,1,1,1,1,1,0.00149002499,0.0002552497987,450,95,0.0001285368332,0.0006088586834
669,0,1,CADC0884,5,90,19,0.1847203695,0.02428568325,0.1558386449,-1.438672496,0.2974889024,1,1,1,1,3,0.003010796489,0.0005563199859,450,95,0.0002698409249,0.001278193855
670,0,0,CADC0884,5,85,18,0.1063110178,0.008074624015,0.08985891172,-1.452129385,0.2457592332,1,1,1,1,2,0.001085595414,0.0001794627031,425,90,9.50E-05,0.000448590223
671,0,0,CADC0884,5,95,20,0.1707943725,0.02434822223,0.1560391689,-1.392279149,0.3691092854,1,1,1,1,3,0.002852867483,0.0006028584417,475,100,0.0002562970761,0.001217411111
672,0,1,CADC0884,5,80,17,0.10545019,0.008495533031,0.09217121585,-1.42395431,0.3282834002,1,1,1,1,1,0.001312090403,0.0002442742742,400,85,0.0001061941629,0.0004997372371
673,0,1,CADC0884,5,95,20,0.1502838775,0.01970757617,0.1403836749,-1.348425308,0.4300911972,1,1,1,1,3,0.002350577765,0.0005141937691,475,100,0.0002074481702,0.0009853788084
674,0,1,CADC0884,5,80,17,0.08402116765,0.006161467043,0.07849501286,-1.041919563,0.5640934625,1,1,1,1,1,0.001122786938,0.0004320153115,400,85,7.70E-05,0.0003624392378
675,0,1,CADC0884,5,105,22,0.1229334918,0.01686074145,0.1298489178,-1.194549582,0.615830052,1,1,1,1,3,0.001893619053,0.0004637719452,525,110,0.00016057849,0.0007663973385
676,0,1,CADC0884,5,80,17,0.1515742306,0.01652398735,0.1285456625,-1.327582682,0.3088151142,1,1,1,1,1,0.002633694593,0.0007531361758,400,85,0.0002065498419,0.0009719992561
677,0,1,CADC0884,5,95,20,0.1633515225,0.01622359457,0.1273718751,-1.405777102,0.2511763978,1,1,1,1,3,0.001782209917,0.0003512402123,475,100,0.0001707746797,0.0008111797284
678,0,0,CADC0884,5,80,17,0.14821885,0.01756543147,0.1325346425,-1.421901996,0.3412609354,1,1,1,1,3,0.002802675346,0.0007032129732,400,85,0.0002195678934,0.001033260675
679,0,0,CADC0884,5,95,20,0.1108946775,0.008193422454,0.09051752567,-1.384430031,0.2697228744,1,1,1,2,3,0.0009598757333,0.0003368555499,475,100,8.62E-05,0.0004096711227
680,0,0,CADC0884,5,85,18,0.1345641778,0.01620668871,0.1273054936,-1.42567993,0.3829013986,1,1,1,1,2,0.002362392534,0.0005548475492,425,90,0.000190666926,0.000900371595
681,0,1,CADC0884,5,90,19,0.08760847526,0.005539365699,0.07442691515,-1.42860681,0.2350523065,1,1,1,1,3,0.0007113893325,0.0001891832065,450,95,6.15E-05,0.0002915455631
682,0,0,CADC0884,5,90,19,0.1369416489,0.02011888222,0.1418410456,-1.313774887,0.5180703208,1,1,1,1,2,0.00285399463,0.0006995086875,450,95,0.0002235431358,0.001058888538
683,0,0,CADC0884,5,95,20,0.134525826,0.02238735212,0.1496240359,-1.215172731,0.6377275515,1,1,1,1,3,0.003106255157,0.0007308980531,475,100,0.0002356563381,0.001119367606
684,0,1,CADC0884,5,90,19,0.05479095947,0.004637370477,0.06809824137,-1.033412658,0.7737218836,1,1,1,1,4,0.000922529563,0.000588554048,450,95,5.15E-05,0.0002440721304
685,0,1,CADC0884,5,100,21,0.1145533643,0.01889565384,0.1374614631,-1.055320811,0.7472968519,1,1,1,1,5,0.002633464043,0.0007222145384,500,105,0.0001889565384,0.0008997930399
686,0,1,CADC0884,5,85,18,0.06323587778,0.005669629661,0.07529694324,-1.133149387,0.698861823,1,1,1,1,4,0.001079767579,0.0004518279664,425,90,6.67E-05,0.0003149794256
687,0,1,CADC0884,5,95,20,0.09797158,0.01302056816,0.1141077042,-1.142016099,0.6925658462,1,1,1,1,3,0.001923894861,0.0005491647897,475,100,0.0001370586122,0.0006510284081
688,0,1,CADC0884,5,90,19,0.07205266947,0.007633467704,0.08736971846,-1.18667752,0.6921113546,1,1,1,1,2,0.001359528424,0.0005780394124,450,95,8.48E-05,0.0004017614581
689,0,1,CADC0884,5,95,20,0.06924499,0.006916720068,0.08316682072,-1.088550873,0.73373344,1,1,1,1,3,0.001073826985,0.0003249795719,475,100,7.28E-05,0.0003458360034
690,0,1,CADC0884,5,95,20,0.08765615,0.01011082661,0.1005526062,-1.211001458,0.6495634795,1,1,1,1,2,0.001456874478,0.0003840068104,475,100,0.0001064297538,0.0005055413304
691,0,1,CADC0884,5,90,19,0.04677247895,0.003362938777,0.0579908508,-1.0432738,0.7595564802,1,1,2,1,3,0.0006261040438,0.000302684313,450,95,3.74E-05,0.0001769967777
692,0,1,CADC0884,5,110,23,0.08537568391,0.01181073059,0.1086771852,-0.9734189721,0.8231195539,1,1,1,1,2,0.001501137007,0.0003686037924,550,115,0.0001073702781,0.0005135100258
693,0,1,CADC0884,5,90,19,0.1872384211,0.02650984947,0.1628184556,-1.360747795,0.3648287826,1,1,1,1,4,0.003562587036,0.0009451597806,450,95,0.000294553883,0.001395255235
694,0,1,CADC0884,5,95,20,0.157274121,0.01418451987,0.119098782,-1.322474205,0.2031311407,1,1,1,2,3,0.001659462797,0.0002881334541,475,100,0.0001493107355,0.0007092259937
695,0,1,CADC0884,5,95,20,0.180937716,0.02979885713,0.1726234547,-1.332867868,0.4948638302,1,1,1,1,2,0.003742825227,0.0007003423757,475,100,0.0003136721803,0.001489942856
696,0,1,CADC0884,5,95,20,0.1226054325,0.0092965678,0.09641871084,-1.42523055,0.1582748243,1,1,1,1,3,0.001106909579,0.0002994287022,475,100,9.79E-05,0.00046482839
697,0,1,CADC0884,5,105,22,0.1776535195,0.03680184094,0.1918380592,-1.219881549,0.6288301053,1,1,1,1,2,0.004152077725,0.0007700822642,525,110,0.0003504937232,0.001672810952
698,0,1,CADC0884,5,95,20,0.09802123,0.01005666065,0.1002829031,-1.341716437,0.535658655,1,1,1,1,5,0.001417291415,0.0005745739857,475,100,0.0001058595857,0.0005028330323
699,0,1,CADC0884,5,100,21,0.1597783724,0.0295186238,0.1718098478,-1.317454938,0.5654367752,1,1,1,1,2,0.003588032525,0.0007661640211,500,105,0.000295186238,0.001405648753
700,0,1,CADC0884,5,100,21,0.0762299919,0.007535754657,0.08680872454,-1.08249287,0.7013831137,1,1,1,2,4,0.001047181138,0.0004244431265,500,105,7.54E-05,0.0003588454598
701,0,0,CADC0884,5,105,22,0.1430844114,0.02577214652,0.1605370565,-1.221303868,0.6408159341,1,1,1,1,3,0.00300510303,0.0006838521085,525,110,0.0002454490145,0.001171461206
702,0,1,CADC0884,5,235,48,0.3960890583,0.2656468799,0.5154094294,-0.6143434735,0.9452452525,1,1,1,1,3,0.008630696435,0.001501855994,1175,240,0.001130412255,0.005534309998
703,0,1,CADC0884,5,260,53,0.3411487151,0.2178594974,0.4667542152,-0.6073133126,0.9924923581,1,1,1,1,5,0.005943760228,0.0004268550013,1300,265,0.0008379211439,0.004110556555
704,0,1,CADC0884,5,215,44,0.4034416682,0.2171431672,0.4659862307,-1.171033913,0.6621060868,1,1,1,1,2,0.00649292799,0.0004543238669,1075,220,0.00100996822,0.004935071982
705,0,1,CADC0884,5,285,58,0.2911120241,0.176829917,0.4205114945,-0.4705702734,1.081009086,1,1,1,1,5,0.004447627387,0.0003165406951,1425,290,0.0006204558492,0.003048791673
706,0,0,CADC0884,5,235,48,0.3646000854,0.2102400768,0.4585194399,-0.9331137178,0.8228496148,1,1,1,1,5,0.006005439085,0.0004198898022,1175,240,0.0008946386246,0.004380001599
707,0,0,CADC0884,5,230,47,0.3675694596,0.1978262191,0.4447765946,-1.089943081,0.7363922926,1,1,1,1,6,0.005520966806,0.0004222749967,1150,235,0.0008601139961,0.004209068492
708,0,0,CADC0884,5,235,48,0.3916363708,0.2283483032,0.4778580366,-1.053258174,0.7512992929,1,1,1,1,4,0.006291186752,0.0006675813186,1175,240,0.0009716949071,0.004757256316
709,0,1,CADC0884,5,215,44,0.3820132273,0.2263212229,0.4757323017,-0.9138095075,0.8173726124,1,1,1,1,2,0.007637209825,0.000653662912,1075,220,0.00105265685,0.005143664156
710,0,0,CADC0884,5,255,52,0.3610474112,0.2533967334,0.5033852733,-0.3400390703,1.078595682,1,1,1,2,3,0.008077704807,0.001750092179,1275,260,0.0009937126799,0.004873014103
711,0,0,CADC0874,5,605,122,-7.44E-06,1.61E-10,1.27E-05,-1.404193226,-0.1831717196,1,1,1,34,41,6.51E-13,6.10E-13,3025,610,2.67E-13,1.32E-12
712,0,0,CADC0874,5,620,125,2.53E-06,3.16E-10,1.78E-05,-1.11195048,-0.3372544656,1,1,1,32,39,9.52E-13,9.06E-13,3100,625,5.09E-13,2.52E-12
713,0,1,CADC0874,5,770,155,2.47E-06,4.52E-10,2.13E-05,-1.469553951,0.1081892904,1,1,1,45,55,1.03E-12,8.73E-13,3850,775,5.87E-13,2.91E-12
714,0,1,CADC0874,5,815,164,7.51E-07,2.18E-10,1.48E-05,-0.8110488307,-0.3093538923,1,1,1,50,54,5.78E-13,6.64E-13,4075,820,2.68E-13,1.33E-12
715,0,0,CADC0874,5,781,157,2.02E-06,2.58E-10,1.61E-05,-1.034871717,-0.1406973062,1,1,1,48,52,6.92E-13,8.08E-13,3911,785,3.30E-13,1.64E-12
716,0,1,CADC0874,5,524,106,-1.78E-05,2.95E-10,1.72E-05,-1.46606165,0.1189658042,1,1,1,27,35,1.31E-12,7.18E-13,2664,530,5.63E-13,2.78E-12
717,0,0,CADC0874,5,452,91,6.08E-06,2.37E-10,1.54E-05,-1.009317969,-0.474657279,1,1,1,25,31,1.04E-12,5.54E-13,2286,455,5.24E-13,2.60E-12
718,0,1,CADC0874,5,590,119,-7.11E-06,2.88E-10,1.70E-05,-1.257056139,-0.1057820469,1,1,1,34,42,9.90E-13,7.01E-13,2950,595,4.88E-13,2.42E-12
719,0,1,CADC0874,5,640,129,1.43E-05,2.16E-10,1.47E-05,-1.178191245,-0.1297203814,1,1,1,30,41,7.33E-13,7.22E-13,3200,645,3.38E-13,1.68E-12
720,0,1,CADC0874,5,605,122,9.33E-06,2.33E-10,1.53E-05,-1.254026737,-0.09235504095,1,1,1,31,41,7.97E-13,7.49E-13,3025,610,3.84E-13,1.91E-12
721,0,1,CADC0874,5,655,132,2.09E-05,3.02E-10,1.74E-05,-1.465836256,-0.04987377003,1,1,1,38,45,8.64E-13,5.10E-13,3275,660,4.61E-13,2.29E-12
722,0,0,CADC0874,5,645,130,-6.09E-06,1.09E-10,1.04E-05,-1.392775403,-0.1040617368,1,1,1,35,40,5.09E-13,6.33E-13,3225,650,1.69E-13,8.37E-13
723,0,1,CADC0874,5,600,121,8.52E-06,2.61E-10,1.62E-05,-1.097762976,-0.2421836553,1,1,1,32,40,7.86E-13,6.78E-13,3000,605,4.35E-13,2.16E-12
724,0,1,CADC0874,5,615,124,2.52E-05,2.34E-10,1.53E-05,-1.405971804,-0.1857318457,1,1,1,33,40,8.42E-13,7.24E-13,3075,620,3.81E-13,1.89E-12
725,0,1,CADC0874,5,660,133,-4.72E-06,1.94E-10,1.39E-05,-1.427463868,0.2127309806,1,1,1,36,40,7.09E-13,6.97E-13,3300,665,2.93E-13,1.46E-12
726,0,0,CADC0874,5,641,129,2.25E-06,3.19E-10,1.79E-05,-1.353361522,-0.04462752287,1,1,1,34,46,8.49E-13,7.00E-13,3211,645,4.98E-13,2.47E-12
727,0,1,CADC0874,5,655,132,2.34E-05,2.87E-10,1.70E-05,-1.249994166,-0.23722626,1,1,1,37,45,8.48E-13,6.75E-13,3275,660,4.39E-13,2.18E-12
728,0,1,CADC0874,5,595,120,2.06E-05,2.35E-10,1.53E-05,-1.177974192,-0.1491609465,1,1,1,34,41,8.32E-13,5.88E-13,2975,600,3.95E-13,1.96E-12
729,0,1,CADC0874,5,611,123,5.20E-06,1.92E-10,1.38E-05,-1.27906407,0.01017363955,1,1,1,38,44,7.48E-13,7.88E-13,3061,615,3.14E-13,1.56E-12
730,0,1,CADC0874,5,686,137,-1.78E-06,8.03E-11,8.96E-06,-1.288381849,-0.1899873398,1,1,1,42,46,4.63E-13,9.05E-13,3468,685,1.17E-13,5.86E-13
731,0,1,CADC0874,5,640,129,1.94E-05,4.03E-10,2.01E-05,-1.03902163,-0.3318518437,1,1,1,37,43,1.23E-12,9.58E-13,3200,645,6.29E-13,3.12E-12
732,0,1,CADC0874,5,620,125,9.02E-06,3.93E-10,1.98E-05,-1.155322156,-0.3965109701,1,1,1,28,41,9.76E-13,7.37E-13,3100,625,6.34E-13,3.15E-12
733,0,0,CADC0874,5,690,139,2.12E-05,2.39E-10,1.55E-05,-1.34929705,0.0339620355,1,1,1,41,48,6.97E-13,6.29E-13,3450,695,3.47E-13,1.72E-12
734,0,0,CADC0874,5,470,95,6.26E-07,5.65E-10,2.38E-05,-1.466969042,-0.03663109225,1,1,1,20,31,2.72E-12,7.72E-13,2392,475,1.20E-12,5.95E-12
735,0,0,CADC0874,5,451,91,4.90E-06,7.94E-10,2.82E-05,-1.487447597,0.0622782765,1,1,1,15,30,4.19E-12,8.11E-13,2293,455,1.76E-12,8.73E-12
736,1,1,CADC0874,5,420,61,-7.99E-06,7.83E-10,2.80E-05,-1.087186413,0.4568396769,2,1,1,1,2,6.91E-11,1.58E-10,17100,305,1.86E-12,1.28E-11
737,0,1,CADC0874,5,386,78,6.70E-06,2.81E-10,1.68E-05,-1.028291021,-0.4066008723,1,1,1,16,25,1.74E-12,5.69E-13,1936,390,7.29E-13,3.61E-12
738,0,0,CADC0874,5,570,115,5.82E-06,1.58E-10,1.26E-05,-0.4981263729,-0.427683254,1,1,1,28,38,8.54E-13,5.60E-13,2850,575,2.77E-13,1.37E-12
739,0,1,CADC0874,5,415,84,-3.46E-06,3.43E-10,1.85E-05,-1.260610162,0.01498701187,1,1,1,19,28,2.15E-12,8.21E-13,2075,420,8.27E-13,4.08E-12
740,0,1,CADC0874,5,375,76,-1.64E-06,9.49E-10,3.08E-05,-1.424343921,0.09793677058,1,1,1,13,26,6.83E-12,1.16E-12,1875,380,2.53E-12,1.25E-11
741,0,1,CADC0874,5,385,78,1.74E-06,4.52E-10,2.13E-05,-1.369217286,-0.1121505098,1,1,1,20,28,3.05E-12,8.75E-13,1925,390,1.17E-12,5.79E-12
742,0,1,CADC0874,5,360,73,3.73E-06,6.89E-10,2.62E-05,-1.16539716,-0.2888646921,1,1,1,14,27,4.99E-12,1.12E-12,1830,365,1.91E-12,9.44E-12
743,0,1,CADC0874,5,330,67,1.94E-06,1.59E-10,1.26E-05,-1.243707984,-0.1646268906,1,1,1,19,23,1.61E-12,7.50E-13,1650,335,4.82E-13,2.38E-12
744,0,1,CADC0874,5,308,62,6.03E-06,9.51E-11,9.75E-06,-1.329145781,-0.1028416714,1,1,1,18,21,1.18E-12,9.96E-13,1558,310,3.09E-13,1.53E-12
745,0,1,CADC0874,5,281,57,7.16E-06,3.76E-11,6.13E-06,-1.516993222,-0.06981229022,1,1,1,18,19,7.16E-13,7.91E-13,1435,285,1.34E-13,6.60E-13
746,0,0,CADC0874,5,315,64,-3.47E-06,1.15E-10,1.07E-05,-1.282520485,-0.1440298047,1,1,1,16,21,1.35E-12,7.23E-13,1575,320,3.64E-13,1.79E-12
747,0,1,CADC0874,5,375,76,4.57E-07,1.21E-10,1.10E-05,-1.479862952,0.00907679588,1,1,1,22,25,1.09E-12,7.51E-13,1875,380,3.23E-13,1.59E-12
748,0,1,CADC0874,5,385,78,4.10E-06,3.62E-10,1.90E-05,-1.33167909,-0.04046608855,1,1,1,12,26,2.50E-12,7.04E-13,1925,390,9.40E-13,4.64E-12
749,0,0,CADC0874,5,409,82,2.28E-06,3.03E-10,1.74E-05,-1.333712829,-0.09293532714,1,1,1,19,29,2.08E-12,8.77E-13,2079,410,7.41E-13,3.69E-12
750,0,1,CADC0874,5,270,55,-1.46E-05,1.55E-10,1.25E-05,-0.8786882638,-0.4475086427,1,1,1,14,20,1.82E-12,6.01E-13,1352,275,5.75E-13,2.82E-12
751,0,1,CADC0874,5,279,57,-3.10E-05,9.05E-11,9.51E-06,-1.334731025,-0.04634122728,1,1,1,12,16,1.27E-12,5.67E-13,1391,285,3.24E-13,1.59E-12
752,0,1,CADC0874,5,245,50,-3.83E-05,3.53E-11,5.94E-06,-1.411291618,0.002727847253,1,1,1,17,19,8.45E-13,8.97E-13,1225,250,1.44E-13,7.05E-13
753,0,0,CADC0874,5,270,55,-3.52E-05,7.36E-11,8.58E-06,-1.495957578,-0.02040907894,1,1,1,16,20,1.22E-12,7.66E-13,1350,275,2.72E-13,1.34E-12
754,1,1,CADC0874,5,287,58,-3.26E-05,1.18E-10,1.09E-05,1.746962992,1.114695438,4,4,1,3,5,2.13E-10,6.52E-10,1447,290,4.11E-13,2.03E-12
755,1,1,CADC0874,5,185,38,-3.65E-05,2.54E-10,1.59E-05,1.3747324,1.801297096,6,3,1,5,9,6.22E-10,1.79E-09,925,190,1.37E-12,6.68E-12
756,1,0,CADC0874,5,240,49,-3.38E-05,1.90E-10,1.38E-05,1.568956286,1.601169449,6,4,2,6,11,3.45E-10,1.01E-09,1200,245,7.93E-13,3.88E-12
757,0,1,CADC0874,5,210,43,-5.32E-06,1.35E-10,1.16E-05,-0.9927427557,-0.4541557639,1,1,1,9,10,2.19E-12,6.68E-13,1050,215,6.42E-13,3.13E-12
758,0,1,CADC0874,5,210,43,8.78E-06,8.93E-11,9.45E-06,-0.8615816281,-0.5621546245,1,1,1,10,13,1.65E-12,9.30E-13,1050,215,4.25E-13,2.08E-12
759,0,1,CADC0874,5,195,40,1.30E-05,8.95E-11,9.46E-06,-0.6497844731,-0.5948360003,1,1,1,9,15,1.97E-12,7.17E-13,975,200,4.59E-13,2.24E-12
760,0,1,CADC0874,5,215,44,6.19E-07,1.40E-10,1.18E-05,-0.9836476623,-0.3180160281,1,1,1,7,12,2.74E-12,1.09E-12,1075,220,6.52E-13,3.19E-12
761,0,0,CADC0874,5,215,44,-1.42E-05,1.56E-10,1.25E-05,-1.195932006,-0.3649449328,1,1,1,5,15,2.94E-12,8.63E-13,1075,220,7.27E-13,3.55E-12
762,0,1,CADC0874,5,210,43,-2.79E-05,7.50E-11,8.66E-06,-1.137033495,-0.1916239641,1,1,1,8,13,1.90E-12,7.63E-13,1050,215,3.57E-13,1.74E-12
763,0,1,CADC0874,5,225,46,1.43E-06,4.77E-10,2.18E-05,-1.487908889,0.03778669317,1,1,1,5,15,9.33E-12,7.88E-13,1125,230,2.12E-12,1.04E-11
764,0,0,CADC0874,5,240,49,-6.48E-07,3.02E-10,1.74E-05,-1.456276245,0.07392240149,1,1,1,7,18,5.27E-12,8.14E-13,1200,245,1.26E-12,6.17E-12
765,0,1,CADC0874,5,215,44,-7.73E-07,1.39E-10,1.18E-05,-1.338741689,-0.04174644575,1,1,1,8,13,3.01E-12,9.03E-13,1075,220,6.49E-13,3.17E-12
766,0,1,CADC0874,5,220,45,1.78E-06,8.01E-11,8.95E-06,-1.323380924,-0.0785367084,1,1,1,7,13,1.77E-12,8.14E-13,1100,225,3.64E-13,1.78E-12
767,0,0,CADC0874,5,210,43,-1.80E-06,6.18E-11,7.86E-06,-1.172570854,-0.3615565761,1,1,1,10,14,1.15E-12,3.98E-13,1050,215,2.94E-13,1.44E-12
768,1,1,CADC0874,5,210,43,-3.64E-06,9.75E-11,9.87E-06,-1.076278374,0.006976368882,2,1,1,1,3,1.12E-11,1.83E-11,1050,215,4.64E-13,2.27E-12
